ngvsID,RA,DEC,U_MAG_APCOR1,G_MAG_APCOR1,R_MAG_APCOR1,I_MAG_APCOR1,Z_MAG_APCOR1,U_MAG_APCOR2,G_MAG_APCOR2,R_MAG_APCOR2,I_MAG_APCOR2,Z_MAG_APCOR2,U_MAG_APCOR3,G_MAG_APCOR3,R_MAG_APCOR3,I_MAG_APCOR3,Z_MAG_APCOR3,U_MAG_APCOR4,G_MAG_APCOR4,R_MAG_APCOR4,I_MAG_APCOR4,Z_MAG_APCOR4,U_MAG_APCOR5,G_MAG_APCOR5,R_MAG_APCOR5,I_MAG_APCOR5,Z_MAG_APCOR5,U_MAG_APCOR6,G_MAG_APCOR6,R_MAG_APCOR6,I_MAG_APCOR6,Z_MAG_APCOR6,U_MAG_APCOR7,G_MAG_APCOR7,R_MAG_APCOR7,I_MAG_APCOR7,Z_MAG_APCOR7,U_MAGERR_APER1,G_MAGERR_APER1,R_MAGERR_APER1,I_MAGERR_APER1,Z_MAGERR_APER1,U_MAGERR_APER2,G_MAGERR_APER2,R_MAGERR_APER2,I_MAGERR_APER2,Z_MAGERR_APER2,U_MAGERR_APER3,G_MAGERR_APER3,R_MAGERR_APER3,I_MAGERR_APER3,Z_MAGERR_APER3,U_MAGERR_APER4,G_MAGERR_APER4,R_MAGERR_APER4,I_MAGERR_APER4,Z_MAGERR_APER4,U_MAGERR_APER5,G_MAGERR_APER5,R_MAGERR_APER5,I_MAGERR_APER5,Z_MAGERR_APER5,U_MAGERR_APER6,G_MAGERR_APER6,R_MAGERR_APER6,I_MAGERR_APER6,Z_MAGERR_APER6,U_MAGERR_APER7,G_MAGERR_APER7,R_MAGERR_APER7,I_MAGERR_APER7,Z_MAGERR_APER7,U_MAGERR_APER8,G_MAGERR_APER8,R_MAGERR_APER8,I_MAGERR_APER8,Z_MAGERR_APER8,U_FLUX_RADIUS,G_FLUX_RADIUS,R_FLUX_RADIUS,I_FLUX_RADIUS,Z_FLUX_RADIUS,U_FLAGS,G_FLAGS,R_FLAGS,I_FLAGS,Z_FLAGS,U_CLASS_STAR,G_CLASS_STAR,R_CLASS_STAR,I_CLASS_STAR,Z_CLASS_STAR,U_KRON_RADIUS,G_KRON_RADIUS,R_KRON_RADIUS,I_KRON_RADIUS,Z_KRON_RADIUS,U_PETRO_RADIUS,G_PETRO_RADIUS,R_PETRO_RADIUS,I_PETRO_RADIUS,Z_PETRO_RADIUS
NGVS-J124436.14+111502.3,191.1505689,11.2506368,26.4273,26.0437,99.0,25.5367,24.6604,26.2915,25.9847,99.0,25.4085,24.7291,26.2134,25.8719,99.0,25.2253,24.678,26.2236,25.7977,99.0,25.1621,24.6725,26.2243,25.714,99.0,25.1007,24.6627,26.2242,25.6407,99.0,25.0552,24.6291,26.5588,25.4421,25.1973,25.6467,24.4202,0.2916,0.1091,0.5577,0.1942,0.2605,0.2133,0.0932,0.3497,0.162,0.2423,0.1825,0.0834,0.255,0.1414,0.2235,0.176,0.0805,0.2449,0.1413,0.2239,0.1763,0.0795,0.254,0.1452,0.2316,0.179,0.0799,0.2535,0.1516,0.2368,0.3575,0.1166,0.2529,0.4628,0.3192,0.9739,0.1819,0.5655,0.8721,0.493,2.299,3.044,4.511,2.001,2.613,0,0,0,0,0,0.35,0.35,0.02,0.03,0.01,5.44,5.44,5.44,5.44,5.44,7.26,7.26,7.26,7.26,7.26
NGVS-J124436.15+110748.8,191.1506187,11.1302108,26.9513,26.6,99.0,25.6713,25.0808,26.6332,26.5213,99.0,25.3962,25.0969,26.4316,26.4643,99.0,25.189,25.0516,26.2658,26.4124,99.0,25.1323,24.9179,26.2424,26.4078,99.0,25.151,24.8769,26.3102,26.3823,99.0,25.1908,24.9136,26.806,26.6275,26.5633,25.3444,24.3236,0.4614,0.1794,0.4692,0.218,0.381,0.2905,0.152,0.358,0.1607,0.3416,0.2204,0.1424,0.3369,0.1361,0.3146,0.1829,0.1415,0.3521,0.1379,0.2822,0.1781,0.1495,0.3283,0.1514,0.2816,0.1937,0.158,0.3432,0.172,0.3087,0.4488,0.3471,0.891,0.3508,0.2924,0.4633,99.0,0.9394,0.6287,0.7602,2.402,2.032,2.374,1.928,2.249,0,0,0,0,0,0.35,0.35,0.34,0.07,0.0,5.78,5.78,5.78,5.78,5.78,8.58,8.58,8.58,8.58,8.58
NGVS-J124436.15+111030.6,191.1506116,11.1751562,28.7182,26.6018,99.0,27.547,25.8561,29.3153,26.5537,99.0,27.4086,26.3451,32.2101,26.4928,99.0,27.1688,26.4984,28.7403,26.5088,99.0,27.0641,25.8171,27.7008,26.5303,99.0,27.1271,25.4288,27.4669,26.57,99.0,27.2669,25.194,27.7874,26.3296,99.0,25.8746,25.8794,2.3988,0.1846,1.185,1.2449,0.7884,3.4535,0.1593,0.7273,1.0286,1.0795,45.5349,0.1493,0.712,0.8498,1.1981,1.7954,0.1572,0.7929,0.8211,0.6466,0.6911,0.1712,0.9754,0.9454,0.4713,0.5676,0.1913,3.4024,1.172,0.4005,1.1273,0.2701,99.0,0.579,1.2313,0.4389,0.4348,99.0,99.0,99.0,2.941,1.965,-29.456,1.805,2.968,0,0,0,0,0,0.35,0.35,0.02,0.02,0.06,6.89,6.89,0.0,6.89,6.89,10.56,10.56,0.0,10.56,10.56
NGVS-J124436.16+111244.9,191.15067,11.2124743,25.6771,26.0796,99.0,25.021,25.6184,25.7766,25.9947,99.0,24.9663,25.6098,25.7269,25.8383,99.0,24.8233,25.6427,25.6588,25.7197,99.0,24.7199,25.4733,25.6428,25.6612,99.0,24.6622,25.1789,25.6376,25.6434,99.0,24.6108,24.9594,25.4456,25.548,24.8208,24.5855,25.5342,0.148,0.1134,0.2066,0.1221,0.6312,0.1333,0.0942,0.1587,0.1081,0.5434,0.1174,0.0814,0.1481,0.0982,0.5435,0.1056,0.0755,0.1519,0.0946,0.4686,0.1041,0.0764,0.1635,0.0975,0.3729,0.1053,0.0809,0.1789,0.1013,0.3216,0.1297,0.13,0.1799,0.1753,0.8924,0.2708,0.2143,0.3021,0.3348,0.8504,3.169,2.45,2.923,2.354,3.662,0,0,0,0,0,0.35,0.35,0.02,0.0,0.0,4.7,4.7,4.7,4.7,4.7,6.6,6.6,6.6,6.6,6.6
NGVS-J124436.16+111316.5,191.1506817,11.2212637,27.5612,26.5243,99.0,24.9872,24.3788,28.2016,26.5463,99.0,25.04,24.377,28.6039,26.5749,99.0,24.9901,24.338,27.8805,26.5207,99.0,24.9052,24.3562,27.3862,26.4557,99.0,24.8677,24.3398,27.249,26.4544,99.0,24.843,24.3987,26.7546,25.9907,24.8232,25.0041,24.5305,0.8067,0.1662,0.239,0.1164,0.1993,1.23,0.1564,0.2064,0.1167,0.1772,1.6187,0.1576,0.1877,0.1137,0.1632,0.8035,0.1562,0.1645,0.1121,0.1682,0.5099,0.1568,0.1586,0.1173,0.1723,0.4577,0.1687,0.1556,0.1249,0.1919,0.4295,0.194,0.1799,0.257,0.3541,0.5156,0.2404,0.2161,0.2563,0.4281,3.205,1.934,2.819,1.917,1.933,0,0,0,0,0,0.02,0.35,0.03,0.08,0.04,6.45,6.45,6.45,6.45,6.45,10.56,10.56,10.56,10.56,10.56
NGVS-J124436.17+110746.1,191.1507015,11.1294821,26.8079,26.3603,99.0,26.0574,99.0,26.844,26.4445,99.0,25.9409,99.0,27.0266,26.4535,99.0,25.7404,99.0,27.2275,26.5137,99.0,25.552,99.0,27.1556,26.6108,99.0,25.3709,99.0,27.1317,26.7276,99.0,25.2786,99.0,27.3983,28.236,27.3788,28.1599,99.0,0.4071,0.1451,0.3066,0.3119,1.6812,0.3507,0.1411,0.306,0.263,1.34,0.3801,0.1412,0.2731,0.2255,1.4151,0.4397,0.1548,0.273,0.2019,1.4657,0.4124,0.1807,0.306,0.1858,1.1769,0.4096,0.2159,0.352,0.1854,1.3943,0.7734,1.5244,1.8856,4.679,99.0,1.5178,99.0,99.0,99.0,1.0743,1.45,1.456,1.821,2.076,1.693,0,0,0,0,0,0.35,0.35,0.03,0.35,0.08,4.36,4.36,4.36,4.36,4.36,7.92,7.92,7.92,7.92,7.92
NGVS-J124436.17+110848.4,191.1507128,11.1467775,23.5777,22.8558,99.0,21.9181,21.5742,23.5264,22.7401,99.0,21.7741,21.4679,23.4411,22.6084,99.0,21.6157,21.3532,23.3602,22.4854,99.0,21.4773,21.2446,23.2778,22.365,99.0,21.3481,21.1367,23.2116,22.2644,99.0,21.2452,21.0526,22.8082,21.7771,21.1344,20.7709,20.6164,0.0241,0.0074,0.0107,0.0084,0.0163,0.0191,0.006,0.0087,0.0068,0.013,0.016,0.0051,0.0075,0.006,0.0111,0.0142,0.0047,0.0068,0.0055,0.0101,0.0131,0.0044,0.0064,0.0052,0.0095,0.0124,0.0042,0.0061,0.0051,0.0092,0.012,0.0044,0.0063,0.0055,0.0099,0.0188,0.0067,0.0095,0.0086,0.0153,4.759,4.416,4.839,4.448,4.772,0,0,0,0,0,0.0,0.03,0.0,0.02,0.0,3.5,3.5,3.5,3.5,3.5,4.62,4.62,4.62,4.62,4.62
NGVS-J124436.17+110933.3,191.1506984,11.1592487,25.947,26.3094,99.0,25.3272,99.0,26.0758,26.281,99.0,25.336,99.0,26.1506,26.2508,99.0,25.2832,99.0,26.1836,26.1799,99.0,25.2317,99.0,26.1312,26.1204,99.0,25.198,99.0,26.0593,26.1375,99.0,25.1797,99.0,26.1582,26.0968,26.1632,25.4862,99.0,0.1869,0.1389,0.4335,0.1602,0.8725,0.1753,0.1224,0.3423,0.1521,0.5331,0.1717,0.118,0.2993,0.149,0.5181,0.1699,0.1146,0.3106,0.151,0.5643,0.1621,0.1158,0.3349,0.159,0.8362,0.1546,0.1268,0.4088,0.1705,1.3113,0.2486,0.2143,0.6181,0.4008,99.0,0.2403,0.2681,99.0,3.0007,99.0,2.812,1.972,2.019,2.016,1.676,0,0,0,0,0,0.35,0.35,0.35,0.05,0.04,4.62,4.62,4.62,4.62,4.62,7.92,7.92,7.92,7.92,7.92
NGVS-J124436.17+111203.3,191.1507207,11.2009132,25.2329,25.3416,99.0,25.0093,24.8261,25.2125,25.2926,99.0,24.954,24.6594,25.2146,25.2667,99.0,24.9369,24.5439,25.2105,25.2661,99.0,24.9116,24.4754,25.1759,25.2654,99.0,24.8771,24.4296,25.1918,25.2577,99.0,24.8662,24.3843,25.4732,25.6695,25.4956,25.4316,24.4497,0.1003,0.0594,0.216,0.1219,0.3057,0.0817,0.0512,0.1952,0.1087,0.2293,0.0749,0.0495,0.1907,0.1102,0.1992,0.0715,0.0511,0.1753,0.1143,0.1887,0.0692,0.0545,0.1771,0.1203,0.1886,0.0712,0.0581,0.177,0.1295,0.1905,0.1348,0.1485,0.338,0.3867,0.3307,0.68,99.0,8.2734,3.1389,0.8669,2.31,1.888,2.449,1.918,2.33,0,0,0,0,0,0.35,0.14,0.07,0.01,0.0,3.5,3.5,3.5,3.5,3.5,6.6,6.6,6.6,6.6,6.6
NGVS-J124436.17+111215.6,191.1506983,11.2043203,27.4641,26.4313,99.0,25.9446,99.0,27.3026,26.4663,99.0,26.1599,99.0,27.0475,26.4227,99.0,26.3479,99.0,27.0955,26.3504,99.0,26.3926,99.0,27.1396,26.2745,99.0,26.3128,99.0,27.0513,26.2203,99.0,26.1731,99.0,31.4507,26.409,27.8105,25.5329,99.0,0.7578,0.1577,0.3975,0.2854,0.8208,0.5409,0.1466,0.4225,0.325,1.3265,0.3941,0.1401,0.4416,0.3994,99.0,0.3946,0.1356,0.4241,0.4409,99.0,0.4121,0.1353,0.392,0.4461,99.0,0.3868,0.1386,0.3929,0.4275,99.0,32.8333,0.2902,2.8357,0.4217,99.0,99.0,1.0201,99.0,0.2274,99.0,1.832,2.001,2.369,1.307,-8.847,0,0,0,0,0,0.35,0.35,0.03,0.04,0.07,5.3,5.3,5.3,5.3,0.0,0.0,8.58,0.0,8.58,0.0
NGVS-J124436.18+110828.2,191.1507478,11.1411637,26.5995,26.3763,99.0,26.0435,25.7773,26.4023,26.5022,99.0,25.8825,25.7468,26.2775,26.5214,99.0,25.7373,25.7262,26.2875,26.494,99.0,25.6663,25.5442,26.2857,26.4173,99.0,25.6089,25.5973,26.3905,26.3676,99.0,25.5161,26.1484,26.5998,26.4152,27.8328,25.629,25.9513,0.3368,0.1474,99.0,0.3082,0.7267,0.2349,0.1492,33.0649,0.25,0.6189,0.1915,0.1501,2.3258,0.2246,0.5843,0.1855,0.1517,1.0343,0.2236,0.4989,0.1858,0.1513,0.7776,0.231,0.5475,0.2076,0.1553,0.9475,0.2307,0.9572,0.3711,0.2855,2.8655,0.4553,1.3071,4.0557,0.5991,99.0,0.2319,2.6564,2.055,2.035,2.441,2.15,1.27,0,0,0,0,0,0.35,0.35,0.03,0.02,0.07,7.14,7.14,7.14,7.14,7.14,10.56,10.56,10.56,10.56,10.56
NGVS-J124436.18+111019.0,191.1507463,11.1719437,22.5158,21.8163,99.0,21.5065,21.4445,22.5025,21.8016,99.0,21.4819,21.4342,22.5071,21.8262,99.0,21.4922,21.462,22.4937,21.8232,99.0,21.4843,21.4679,22.4946,21.827,99.0,21.4819,21.482,22.4931,21.8274,99.0,21.4773,21.4859,22.5125,21.819,21.5606,21.4874,21.536,0.0109,0.0037,0.0075,0.0062,0.0146,0.0088,0.0031,0.0063,0.0055,0.0126,0.0078,0.003,0.0059,0.0054,0.0122,0.0073,0.0029,0.0058,0.0056,0.0123,0.0071,0.003,0.0059,0.0059,0.0129,0.007,0.0031,0.006,0.0062,0.0136,0.0094,0.0046,0.0092,0.0105,0.0227,0.0172,0.0084,0.0174,0.0207,0.0474,2.675,1.917,2.302,1.8,2.057,0,0,0,0,0,0.03,0.98,0.05,0.88,0.01,3.5,3.5,3.5,3.5,3.5,3.96,3.96,3.96,3.96,3.96
NGVS-J124436.19+110906.8,191.1508074,11.1518947,25.4104,25.3629,99.0,99.0,99.0,25.4834,25.3528,99.0,99.0,99.0,25.4878,25.2947,99.0,99.0,99.0,25.5022,25.2624,99.0,99.0,99.0,25.5246,25.2567,99.0,99.0,99.0,25.5554,25.2911,99.0,99.0,99.0,26.0643,25.9223,99.0,99.0,99.0,0.1152,0.0592,0.2519,0.1396,0.479,0.1024,0.0529,0.2066,0.1464,0.468,0.094,0.0496,0.1864,0.1698,0.4014,0.0915,0.0499,0.2016,0.2074,0.3542,0.0933,0.0528,0.2151,0.2651,0.3599,0.0973,0.0585,0.2478,0.3429,0.4257,0.2278,0.1827,99.0,99.0,99.0,1.719,99.0,99.0,99.0,99.0,2.288,1.856,1.686,0.744,2.405,0,0,0,0,0,0.35,0.05,0.02,0.08,0.0,3.5,3.5,3.5,3.5,3.5,5.28,5.28,0.0,5.28,0.0
NGVS-J124436.19+110910.7,191.150786,11.1529586,25.3145,22.9795,99.0,20.2427,19.5188,25.3827,23.0036,99.0,20.2483,19.532,25.4292,23.0202,99.0,20.2517,19.538,25.4318,23.0233,99.0,20.2567,19.5384,25.3914,23.0285,99.0,20.264,19.5435,25.3728,23.0266,99.0,20.267,19.5468,25.5408,23.0227,21.7389,20.2786,19.5415,0.1098,0.0081,0.0083,0.0027,0.0032,0.0962,0.0072,0.0072,0.0023,0.0028,0.0916,0.007,0.0068,0.0022,0.0026,0.0882,0.0071,0.0066,0.0022,0.0025,0.0847,0.0075,0.0067,0.0023,0.0025,0.0845,0.0079,0.007,0.0024,0.0026,0.1429,0.0129,0.0107,0.0036,0.0038,0.4136,0.0248,0.0208,0.0067,0.0069,2.451,1.893,2.273,1.707,2.148,0,0,0,0,0,0.35,0.96,0.1,0.98,0.15,3.5,3.5,3.5,3.5,3.5,4.62,4.62,4.62,4.62,4.62
NGVS-J124436.20+110811.3,191.1508359,11.1364786,26.6683,25.5949,99.0,24.0492,22.9044,26.577,25.5362,99.0,24.0123,22.8793,26.3738,25.4806,99.0,23.9642,22.8672,26.3014,25.4122,99.0,23.9206,22.8291,26.2896,25.3604,99.0,23.8684,22.8148,26.2296,25.2973,99.0,23.8261,22.8157,26.4747,25.1572,24.6024,23.7993,22.7847,0.3582,0.0725,0.1189,0.0504,0.0525,0.2775,0.0625,0.0988,0.0459,0.0452,0.2098,0.0584,0.0914,0.0447,0.0427,0.1894,0.057,0.0895,0.0457,0.0417,0.187,0.0577,0.0915,0.0471,0.0428,0.1799,0.0585,0.0914,0.0492,0.045,0.3316,0.0899,0.1466,0.0847,0.0711,99.0,0.2369,0.3019,0.1735,0.1612,2.907,2.482,2.421,2.114,2.235,0,0,0,0,0,0.35,0.48,0.01,0.0,0.0,4.08,4.08,4.08,4.08,4.08,6.6,6.6,6.6,6.6,6.6
NGVS-J124436.21+110950.9,191.150861,11.1641333,26.2653,25.7953,99.0,25.5821,25.3416,26.1588,25.6611,99.0,25.3582,25.6177,26.0304,25.5578,99.0,25.1658,26.1355,25.8296,25.4838,99.0,25.0476,26.4878,25.7091,25.4431,99.0,25.0016,26.0083,25.657,25.388,99.0,24.967,25.5734,25.3831,25.0091,25.1975,24.9087,26.8419,0.2487,0.087,0.2916,0.2014,0.4851,0.1905,0.0703,0.2329,0.1562,0.5545,0.1536,0.0627,0.1895,0.1334,0.8519,0.124,0.0612,0.1634,0.1283,1.2006,0.1107,0.0626,0.1615,0.133,0.8016,0.1074,0.0641,0.1635,0.1405,0.5671,0.1226,0.0792,0.2546,0.2361,2.9818,0.1649,0.1002,0.2841,0.2489,0.7856,4.551,4.496,4.415,3.399,3.356,3,3,3,3,3,0.35,0.36,0.06,0.0,0.0,6.62,6.62,6.62,6.62,6.62,10.56,10.56,10.56,10.56,10.56
NGVS-J124436.21+111236.0,191.1508919,11.2100097,23.4716,23.0242,99.0,22.651,22.4815,23.4264,22.9101,99.0,22.5177,22.3695,23.3242,22.7417,99.0,22.3206,22.2082,23.2574,22.6167,99.0,22.1682,22.097,23.1653,22.4778,99.0,22.0109,21.9762,23.1054,22.3737,99.0,21.8957,21.8814,22.7984,22.0098,21.7576,21.5023,21.5221,0.0223,0.0084,0.0181,0.0152,0.0362,0.0176,0.0068,0.0145,0.0125,0.0284,0.0147,0.0057,0.0122,0.0107,0.0237,0.0131,0.0052,0.011,0.0098,0.0215,0.012,0.0048,0.0102,0.0091,0.02,0.0114,0.0046,0.0097,0.0089,0.0193,0.0119,0.0054,0.011,0.0106,0.0224,0.0201,0.0096,0.0191,0.0186,0.0406,3.94,3.433,3.813,3.559,3.755,0,0,0,0,0,0.0,0.02,0.0,0.0,0.0,3.5,3.5,3.5,3.5,3.5,4.62,4.62,4.62,4.62,4.62
NGVS-J124436.23+111513.6,191.1509729,11.2537651,25.6736,25.42,99.0,25.1646,25.247,25.6682,25.2608,99.0,25.0081,24.9956,25.5647,25.0916,99.0,24.8699,24.6427,25.4444,24.9406,99.0,24.6953,24.3615,25.3636,24.8111,99.0,24.5219,24.1741,25.3409,24.7215,99.0,24.3971,24.075,24.9416,24.4794,24.907,24.2204,23.9938,0.1471,0.0622,0.1559,0.138,0.4453,0.1217,0.0487,0.132,0.1128,0.3106,0.1013,0.0413,0.1193,0.1021,0.2163,0.0871,0.0372,0.1152,0.0925,0.1689,0.0807,0.0352,0.1101,0.0855,0.148,0.0801,0.0347,0.1079,0.083,0.1424,0.0812,0.0483,0.1938,0.1248,0.2158,0.1887,0.0911,0.7957,0.3622,0.4178,4.087,3.074,2.512,3.081,3.096,0,0,0,0,0,0.35,0.01,0.0,0.0,0.0,3.76,3.76,3.76,3.76,3.76,5.94,5.94,5.94,5.94,5.94
NGVS-J124436.24+110936.0,191.1509904,11.1600077,26.2592,25.8759,99.0,99.0,99.0,26.0421,25.8374,99.0,99.0,99.0,25.9058,25.8352,99.0,99.0,99.0,25.9226,25.9092,99.0,99.0,99.0,26.0089,25.9587,99.0,99.0,99.0,26.0948,25.9684,99.0,99.0,99.0,26.2121,25.9182,25.9528,99.0,99.0,0.2487,0.094,0.3736,0.3459,0.5636,0.1704,0.082,0.2981,0.5133,0.7401,0.1377,0.0809,0.2943,1.0139,1.3721,0.1342,0.0896,0.2848,4.973,1.7514,0.1451,0.1,0.2689,99.0,4.3608,0.1594,0.1084,0.2629,99.0,99.0,0.2613,0.1818,0.5092,99.0,99.0,0.5894,0.3398,99.0,99.0,99.0,2.307,1.678,2.225,-2.519,-6.42,0,0,0,0,0,0.35,0.35,0.02,0.02,0.01,5.12,5.12,5.12,0.0,0.0,5.94,5.94,5.94,0.0,0.0
NGVS-J124436.25+111303.0,191.1510242,11.2175067,26.0928,26.1866,99.0,25.6554,99.0,26.0007,26.1098,99.0,25.5246,99.0,26.0306,26.1166,99.0,25.4315,99.0,26.0303,26.0928,99.0,25.3193,99.0,26.0273,26.0547,99.0,25.265,99.0,26.0028,26.0203,99.0,25.2225,99.0,26.4604,26.385,26.9034,29.5478,99.0,0.2131,0.1234,0.2287,0.2155,0.7657,0.1648,0.1054,0.218,0.1819,0.4976,0.1539,0.1042,0.2114,0.1705,0.5096,0.1483,0.1061,0.2023,0.1642,0.557,0.1475,0.1091,0.1942,0.1692,0.7521,0.1467,0.1137,0.1971,0.1772,1.4953,0.3285,0.2796,1.2222,16.8809,99.0,99.0,99.0,99.0,99.0,99.0,2.064,1.881,2.125,1.842,1.629,0,0,0,0,0,0.35,0.35,0.02,0.05,0.08,3.5,3.5,3.5,3.5,3.5,7.26,7.26,7.26,7.26,0.0
NGVS-J124436.25+111309.6,191.1510499,11.2193241,25.5605,25.1828,99.0,24.9649,24.7501,25.4638,25.0085,99.0,24.8347,24.8054,25.3458,24.8846,99.0,24.673,24.686,25.2456,24.7403,99.0,24.4833,24.4594,25.1697,24.6228,99.0,24.341,24.3675,25.103,24.5258,99.0,24.225,24.3154,24.9585,24.261,24.4463,23.9954,23.9346,0.1317,0.05,0.1331,0.1147,0.2819,0.1013,0.039,0.1117,0.0967,0.2624,0.0826,0.0341,0.1046,0.085,0.2244,0.0728,0.0312,0.1001,0.0764,0.1854,0.0677,0.0297,0.0911,0.0725,0.1769,0.0648,0.0292,0.0857,0.0711,0.1782,0.0828,0.0398,0.1273,0.1017,0.2049,0.1858,0.0842,0.3305,0.1721,0.2558,3.281,3.048,3.223,2.841,3.683,0,0,0,0,0,0.35,0.0,0.01,0.0,0.0,3.5,3.5,3.5,3.5,3.5,5.28,5.28,5.28,5.28,5.28
NGVS-J124436.26+111112.1,191.1510665,11.1866807,24.8949,25.0254,99.0,24.7314,24.0371,24.8408,24.8269,99.0,24.4361,23.9786,24.7727,24.672,99.0,24.2088,23.8636,24.6832,24.5232,99.0,23.9968,23.7311,24.638,24.4316,99.0,23.8693,23.6144,24.5982,24.3331,99.0,23.7476,23.542,24.3521,24.0381,23.7557,23.3776,23.221,0.0749,0.0457,0.1095,0.0956,0.1482,0.0601,0.035,0.0799,0.0696,0.1247,0.0511,0.0297,0.0677,0.0576,0.1069,0.0454,0.027,0.0616,0.0507,0.0962,0.0433,0.0263,0.0606,0.0487,0.0896,0.0426,0.026,0.0624,0.0476,0.0888,0.0493,0.0343,0.0692,0.0597,0.1076,0.0821,0.065,0.1193,0.108,0.5039,3.838,2.669,3.073,3.41,1.631,3,3,3,3,3,0.02,0.0,0.0,0.0,0.0,7.33,7.33,7.33,7.33,7.33,10.56,0.0,10.56,10.56,0.0
NGVS-J124436.26+111206.6,191.1510976,11.201822,25.982,26.1072,99.0,27.0164,25.8947,26.0255,26.0252,99.0,26.5268,25.8726,26.0985,25.8881,99.0,26.1848,25.6047,26.1615,25.7972,99.0,25.8119,25.6097,26.1543,25.743,99.0,25.5558,25.2772,26.1715,25.6602,99.0,25.4062,24.9024,25.8164,25.0076,25.2627,24.7633,24.1994,0.1959,0.1176,0.394,0.7629,0.8157,0.1689,0.0984,0.3551,0.4563,0.6976,0.1661,0.0864,0.3147,0.345,0.5281,0.1686,0.0823,0.2915,0.2598,0.5347,0.1678,0.0837,0.3003,0.2235,0.4111,0.1731,0.0834,0.321,0.2119,0.3066,0.1841,0.0804,0.2722,0.2084,0.2625,0.3723,0.1889,3.4491,0.2328,0.3855,4.704,4.303,3.227,5.997,4.121,0,0,0,0,0,0.35,0.35,0.02,0.05,0.0,6.73,6.73,6.73,6.73,6.73,10.56,10.56,0.0,10.56,10.56
NGVS-J124436.27+111118.0,191.1511211,11.1883229,26.6475,26.4354,99.0,25.4145,25.1869,26.999,26.2622,99.0,25.3464,24.861,27.1615,26.2111,99.0,25.2744,24.773,27.3569,26.129,99.0,25.1404,24.7071,27.4468,26.0222,99.0,24.9835,24.5883,27.4013,25.9305,99.0,24.8297,24.5375,26.922,25.5005,25.0283,24.0498,23.8836,0.3646,0.1631,0.2677,0.1786,0.4263,0.4229,0.1274,0.2173,0.1594,0.2796,0.4459,0.1194,0.2066,0.1522,0.2462,0.518,0.116,0.1961,0.1444,0.2364,0.5587,0.1114,0.1851,0.1347,0.2191,0.5488,0.111,0.1776,0.1282,0.2218,0.515,0.1297,0.2209,0.1096,0.196,0.2537,0.2155,0.3387,0.1551,0.2096,10.304,2.6,2.78,6.648,5.859,3,3,3,3,3,0.35,0.36,0.0,0.0,0.0,8.63,8.63,8.63,8.63,8.63,10.56,0.0,10.56,10.56,10.56
NGVS-J124436.27+111259.8,191.1511303,11.2166142,26.0449,25.5522,99.0,24.607,24.4236,25.9768,25.462,99.0,24.5336,24.3594,25.9084,25.4077,99.0,24.4614,24.313,25.8217,25.3535,99.0,24.4524,24.2048,25.7574,25.3289,99.0,24.485,24.0916,25.7378,25.3174,99.0,24.4469,24.0334,25.9658,25.1652,24.394,24.6071,24.2992,0.2025,0.0691,0.1067,0.0825,0.2072,0.1614,0.0587,0.0901,0.0738,0.1745,0.1372,0.0546,0.0798,0.0702,0.1592,0.1226,0.0541,0.0787,0.0743,0.1466,0.1153,0.0563,0.0782,0.0829,0.1373,0.1152,0.0599,0.0771,0.0871,0.1374,0.2088,0.0912,0.1215,0.1788,0.2866,0.2157,0.0963,0.2084,0.337,0.3328,2.711,2.416,2.759,1.905,2.187,0,0,0,0,0,0.35,0.34,0.0,0.0,0.0,5.14,5.14,5.14,5.14,5.14,8.58,8.58,8.58,8.58,8.58
NGVS-J124436.28+111138.1,191.1511609,11.1939091,23.4984,22.5638,99.0,21.8698,21.7985,23.5012,22.5608,99.0,21.8662,21.7986,23.4918,22.5614,99.0,21.8632,21.7919,23.4779,22.5601,99.0,21.8607,21.7997,23.4607,22.5558,99.0,21.8551,21.8109,23.4695,22.552,99.0,21.8521,21.8213,23.4872,22.5021,22.0692,21.8636,21.8522,0.023,0.0061,0.0114,0.0082,0.0198,0.0192,0.0054,0.0098,0.0075,0.0174,0.0171,0.0051,0.0092,0.0074,0.0165,0.016,0.0051,0.0091,0.0077,0.0167,0.0156,0.0053,0.0092,0.0082,0.0174,0.0158,0.0055,0.0096,0.0087,0.0185,0.0225,0.0085,0.0148,0.0149,0.0306,0.0424,0.0157,0.0274,0.0288,0.0539,2.692,2.023,2.347,1.739,2.148,2,2,2,2,2,0.08,0.97,0.02,0.83,0.0,3.61,3.61,3.61,3.61,3.61,3.96,3.96,3.96,3.96,3.96
